ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Pickup_Delay,Distance_km,Road_traffic_density_encoded
0xadb4,JAPRES17DEL03,24,4.6,26.892312,75.806896,26.922313,75.836896,2022-04-03,1900-01-01 20:55:06,1900-01-01 21:05:37,Cloudy,Jam,0,Drinks,motorcycle,0,1,0,25,10.516666666666667,-0.9343290469606378,3.0
0x6e2,VADRES06DEL01,NaN,NaN,22.31279,73.170283,22.42279,73.280283,2022-04-02,Unknown,1900-01-01 18:26:07,NaN,NaN,3,Snack,electric_scooter,0,1,0,25,9.25,1.2414354317716698,1.0
0x2bc0,INDORES14DEL01,39,4.2,22.761593,75.886362,22.871593,75.996362,2022-03-29,1900-01-01 18:47:39,1900-01-01 18:52:51,Fog,Medium,1,Snack,scooter,0,1,0,39,5.2,1.2370655717987036,1.0
0x99e7,COIMBRES17DEL01,37,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-17,1900-01-01 14:58:51,1900-01-01 15:09:56,Sunny,High,2,Meal,scooter,0,1,0,18,11.083333333333334,-0.6205861035626797,2.0
0x39ef,CHENRES11DEL01,32,4.9,13.064181,80.236442,13.104181,80.276442,2022-03-17,1900-01-01 16:55:44,1900-01-01 17:02:19,Sandstorms,Medium,2,Drinks,motorcycle,1,1,0,28,6.583333333333333,-0.6246288817086371,1.0
0xe264,KNPRES17DEL02,22,4.5,26.483042,80.317833,26.533042,80.367833,2022-02-15,1900-01-01 22:21:40,1900-01-01 22:37:41,Sandstorms,Low,1,Drinks,scooter,1,1,0,18,16.016666666666666,-0.40025111871785923,0.0
0xbd03,COIMBRES12DEL02,23,4.9,11.000762,76.981876,11.130762,77.111876,2022-03-18,1900-01-01 00:02:16,1900-01-01 00:19:31,Windy,Low,1,Meal,scooter,0,1,0,18,17.25,1.8809596752536022,0.0
0x9a29,RANCHIRES04DEL01,33,4.7,23.359033,85.325347,23.469033,85.435347,2022-03-08,1900-01-01 21:14:33,1900-01-01 21:24:19,Fog,Jam,1,Snack,scooter,1,1,0,49,9.766666666666667,1.231133167595453,3.0
0xd0e5,KOLRES17DEL03,23,NaN,22.569358,88.433452,22.599358,88.463452,2022-02-17,1900-01-01 23:26:50,1900-01-01 23:36:28,Sunny,Low,0,Drinks,motorcycle,0,1,0,15,9.633333333333333,-0.9219527121977191,0.0
0xa480,BANGRES19DEL02,27,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,1900-01-01 23:33:06,1900-01-01 23:39:45,Sunny,Low,0,Drinks,motorcycle,1,1,0,21,6.65,0.483732847385693,0.0
0xb46c,MUMRES17DEL01,34,4.7,19.121999,72.908493,19.161999,72.948493,2022-03-01,1900-01-01 14:21:46,1900-01-01 14:35:05,Sunny,High,2,Snack,scooter,0,1,0,23,13.316666666666666,-0.6404260075157928,2.0
0x7150,SURRES14DEL01,26,5,21.157729,72.768726,21.167729,72.778726,2022-04-03,1900-01-01 10:16:20,1900-01-01 10:28:29,Fog,Low,2,Meal,scooter,1,1,3,11,12.15,-1.4610514517827446,0.0
0x1e58,VADRES14DEL03,31,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,1900-01-01 21:21:30,1900-01-01 21:36:29,Cloudy,Jam,0,Snack,motorcycle,0,1,0,25,14.983333333333333,-0.11018642572245921,3.0
0x4460,PUNERES09DEL02,32,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,1900-01-01 08:51:45,1900-01-01 08:58:07,Fog,Low,2,Snack,motorcycle,0,1,0,18,6.366666666666666,-1.1855333365239167,0.0
0x977d,INDORES19DEL02,27,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,1900-01-01 09:03:19,1900-01-01 09:07:20,Cloudy,Low,1,Buffet,motorcycle,0,1,0,14,4.016666666666667,-1.1924177894654313,0.0
0x1602,BANGRES010DEL03,21,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,1900-01-01 17:47:20,1900-01-01 18:03:11,Windy,Medium,0,Drinks,motorcycle,2,1,0,36,15.85,0.7606389763496503,1.0
0x894e,BANGRES12DEL02,28,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-24,1900-01-01 23:12:30,1900-01-01 23:16:59,Fog,Low,1,Drinks,motorcycle,NaN,1,0,18,4.483333333333333,-0.3473576603080962,0.0
0x655,HYDRES14DEL01,33,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,1900-01-01 08:34:36,1900-01-01 08:43:22,Sandstorms,Low,0,Snack,motorcycle,1,1,0,28,8.766666666666667,-1.4581787978321756,0.0
0x20f6,BANGRES11DEL03,20,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,1900-01-01 20:39:38,1900-01-01 20:54:00,Fog,Jam,0,Buffet,motorcycle,0,2,0,44,14.366666666666667,0.7606338677746741,3.0
0x3db1,COIMBRES13DEL03,31,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,1900-01-01 23:29:24,1900-01-01 23:42:24,Windy,Low,0,Snack,motorcycle,1,1,0,20,13.0,-0.06462711046793913,0.0
0x1ec7,PUNERES05DEL03,NaN,NaN,18.543626,73.905101,18.573626,73.935101,2022-03-09,Unknown,1900-01-01 23:41:40,Stormy,Low,2,Snack,scooter,0,1,1,19,9.25,-0.9121088376635981,0.0
0x8ed2,VADRES20DEL01,36,5,22.311358,73.164798,22.381358,73.234798,2022-03-31,1900-01-01 19:57:20,1900-01-01 20:05:04,Fog,Jam,1,Snack,motorcycle,1,1,0,35,7.733333333333333,0.160159320150286,3.0
0x64cc,CHENRES19DEL01,31,4.2,12.986047,80.218114,13.096047,80.328114,2022-03-23,1900-01-01 21:21:32,1900-01-01 21:34:14,Sandstorms,Jam,0,Meal,motorcycle,1,1,0,50,12.7,1.314287553083229,3.0
0x2ed0,HYDRES02DEL03,39,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,1900-01-01 21:48:27,1900-01-01 21:51:05,Stormy,Jam,1,Meal,scooter,1,1,0,34,2.6333333333333333,-0.08693890843987702,3.0
0x4008,SURRES010DEL02,29,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,1900-01-01 19:42:14,1900-01-01 19:57:38,Sunny,Jam,2,Meal,electric_scooter,NaN,1,0,17,15.4,0.4383176084008592,3.0
0x7553,SURRES03DEL01,29,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,1900-01-01 14:51:58,1900-01-01 15:00:08,Sandstorms,High,1,Snack,scooter,0,1,3,23,8.166666666666666,-0.647045223322933,2.0
0x35d8,COIMBRES17DEL03,37,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,1900-01-01 18:14:36,1900-01-01 18:22:56,Fog,Medium,0,Buffet,motorcycle,1,1,0,27,8.333333333333334,-0.8985417785656217,1.0
0x4c88,MUMRES08DEL01,31,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,1900-01-01 23:44:46,1900-01-01 23:50:28,Cloudy,Low,1,Buffet,scooter,1,1,0,35,5.7,0.1788016303202163,0.0
0x81a5,BANGRES04DEL03,26,4.4,12.98041,77.640489,13.04041,77.700489,2022-03-07,1900-01-01 23:24:04,1900-01-01 23:31:14,Sandstorms,Low,0,Buffet,motorcycle,0,1,1,23,7.166666666666667,-0.07048862188317556,0.0
0xae56,COIMBRES02DEL01,24,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,1900-01-01 17:54:32,1900-01-01 18:01:58,Stormy,Medium,0,Snack,motorcycle,0,1,0,30,7.433333333333334,1.3249939075898252,1.0
0x9b79,MYSRES13DEL01,39,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,1900-01-01 12:34:42,1900-01-01 12:48:35,Cloudy,High,0,Snack,motorcycle,1,1,0,28,13.883333333333333,-0.62305824914527,2.0
0x596a,COIMBRES03DEL02,20,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,1900-01-01 17:11:41,1900-01-01 17:24:37,Sandstorms,Medium,0,Drinks,motorcycle,1,1,0,24,12.933333333333334,0.49119469672214255,1.0
0x78aa,MYSRES16DEL02,20,5,12.316967,76.603067,12.446967,76.733067,2022-03-31,1900-01-01 19:16:07,1900-01-01 19:31:31,Cloudy,Jam,0,Meal,motorcycle,1,1,3,36,15.4,1.87270517357102,3.0
0xd7ec,KOLRES04DEL03,29,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,1900-01-01 23:53:10,1900-01-01 23:59:09,Sandstorms,Low,0,Buffet,motorcycle,0,1,0,28,5.983333333333333,-0.1113863809481583,0.0
0x55b1,COIMBRES11DEL01,36,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,1900-01-01 18:47:57,1900-01-01 18:51:58,Fog,Medium,2,Drinks,motorcycle,1,1,3,31,4.016666666666667,1.325097924701122,1.0
0x87e4,VADRES13DEL03,36,4,22.310237,73.158921,22.400237,73.248921,2022-03-16,1900-01-01 20:44:58,1900-01-01 20:45:24,Sunny,Jam,0,Meal,motorcycle,3,1,0,44,0.43333333333333335,0.7008307242074061,3.0
0x82c3,RANCHIRES04DEL02,22,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,1900-01-01 22:14:15,1900-01-01 22:27:21,Windy,Low,1,Drinks,scooter,1,1,0,15,13.1,0.42299660179250037,0.0
0x5397,PUNERES18DEL01,38,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,1900-01-01 17:24:36,1900-01-01 17:28:37,Windy,Medium,0,Buffet,motorcycle,1,1,0,33,4.016666666666667,0.18129666519722487,1.0
0x876b,SURRES01DEL02,39,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,1900-01-01 20:00:28,1900-01-01 20:12:38,Fog,Jam,0,Buffet,motorcycle,0,1,0,30,12.166666666666666,-0.375716582098829,3.0
0x3a5a,INDORES08DEL02,24,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,1900-01-01 18:18:09,1900-01-01 18:28:35,Stormy,Medium,1,Snack,scooter,1,1,0,22,10.433333333333334,-0.38236896930098546,1.0
0x5631,HYDRES18DEL03,35,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,1900-01-01 17:29:32,1900-01-01 17:36:55,Fog,Medium,0,Meal,motorcycle,3,1,0,48,7.383333333333334,0.7354707715812709,1.0
0x1dac,CHENRES07DEL03,33,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,1900-01-01 23:49:49,1900-01-01 00:02:33,Stormy,Low,2,Drinks,electric_scooter,1,1,0,19,-1427.2666666666667,0.7599237399491383,0.0
0xde01,KOCRES010DEL01,39,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,1900-01-01 18:35:11,1900-01-01 18:38:43,Windy,Medium,1,Snack,motorcycle,1,1,3,21,3.533333333333333,0.2162780993860659,1.0
0x8771,VADRES11DEL02,31,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,1900-01-01 21:36:26,1900-01-01 21:45:38,Windy,Jam,1,Drinks,motorcycle,0,1,0,44,9.2,0.4305178770979357,3.0
0x3645,CHENRES20DEL01,37,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,1900-01-01 08:41:46,1900-01-01 08:58:11,Windy,Low,2,Drinks,scooter,0,1,0,26,16.416666666666668,-1.455429213598259,0.0
0x1ff1,MYSRES04DEL03,37,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,1900-01-01 22:37:42,1900-01-01 22:43:09,Windy,Low,1,Buffet,scooter,1,1,0,26,5.45,-0.9003913678464751,0.0
0x4a3c,MUMRES13DEL01,33,5,19.178321,72.834715,19.188321,72.844715,2022-03-19,1900-01-01 11:45:59,1900-01-01 11:54:43,Windy,High,1,Meal,motorcycle,1,1,0,31,8.733333333333333,-1.459465230277877,2.0
0x6cc6,JAPRES08DEL02,33,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,1900-01-01 19:11:57,1900-01-01 19:15:52,Sunny,Jam,1,Snack,scooter,0,1,0,18,3.9166666666666665,0.3954580928550796,3.0
0xc141,ALHRES12DEL01,39,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,1900-01-01 18:47:46,1900-01-01 19:02:00,Fog,Medium,2,Meal,motorcycle,1,1,0,38,14.233333333333333,0.1397932935257133,1.0
0x690f,RANCHIRES11DEL03,37,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,1900-01-01 18:16:07,1900-01-01 18:29:39,Cloudy,Medium,1,Snack,motorcycle,1,1,0,32,13.533333333333333,0.6923832815075298,1.0
0xb4ba,HYDRES19DEL02,25,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,1900-01-01 22:31:06,1900-01-01 22:39:34,Sandstorms,Low,2,Meal,scooter,1,1,0,17,8.466666666666667,-0.3613349456034443,0.0
0x63a9,PUNERES17DEL03,28,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,1900-01-01 19:03:56,1900-01-01 19:09:56,Fog,Medium,1,Buffet,scooter,1,1,3,11,6.0,-0.09179199792591054,1.0
0x88dd,MYSRES010DEL01,38,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,1900-01-01 13:15:07,1900-01-01 13:23:38,Windy,High,2,Buffet,motorcycle,1,1,0,31,8.516666666666667,-0.6230790070300933,2.0
0x1b58,JAPRES03DEL01,NaN,NaN,26.913483,75.803139,26.983483,75.873139,2022-03-12,Unknown,1900-01-01 17:50:59,Sandstorms,Medium,0,Drinks,motorcycle,0,1,0,43,9.25,0.12948410599774288,1.0
0x87a8,MYSRES04DEL03,31,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,1900-01-01 17:56:36,1900-01-01 18:05:54,Windy,Medium,0,Meal,motorcycle,0,1,0,25,9.3,-0.06839221096838514,1.0
0x3f8d,MUMRES06DEL03,25,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,1900-01-01 19:52:35,1900-01-01 20:05:20,Cloudy,Jam,2,Snack,motorcycle,1,1,0,22,12.75,-0.09416362896504787,3.0
0x290c,MYSRES18DEL01,35,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,1900-01-01 21:18:10,1900-01-01 21:24:31,Fog,Jam,0,Drinks,motorcycle,3,1,0,43,6.35,0.20882612986892463,3.0
0x7ece,RANCHIRES18DEL01,39,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,1900-01-01 19:38:47,1900-01-01 19:46:23,Fog,Jam,0,Buffet,motorcycle,1,2,0,42,7.6,0.1536476123939242,3.0
0x1365,INDORES06DEL02,38,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,1900-01-01 19:11:27,1900-01-01 19:23:31,Stormy,Jam,1,Meal,motorcycle,0,1,0,42,12.066666666666666,0.42754714628326673,3.0
0x33a4,CHENRES15DEL03,35,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,1900-01-01 21:20:54,1900-01-01 21:30:53,Fog,Jam,1,Drinks,motorcycle,1,1,0,34,9.983333333333333,-0.9015118115453011,3.0
0x8f3c,JAPRES07DEL02,29,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,1900-01-01 09:54:07,1900-01-01 10:05:27,Sandstorms,Low,1,Snack,motorcycle,1,1,0,17,11.333333333333334,-1.2001073963066982,0.0
0x2fe1,SURRES18DEL03,27,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,1900-01-01 20:38:50,1900-01-01 20:44:37,Stormy,Jam,1,Snack,scooter,0,1,0,25,5.783333333333333,-0.9182873602658701,3.0
0x4b5b,MYSRES04DEL03,38,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,1900-01-01 21:19:48,1900-01-01 21:27:42,Sandstorms,Jam,0,Meal,motorcycle,1,2,2,54,7.9,0.7635612170496175,3.0
0x7405,SURRES19DEL01,36,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,1900-01-01 23:01:15,1900-01-01 23:17:57,Windy,Low,2,Buffet,motorcycle,0,1,0,21,16.7,0.16712811758843743,0.0
0x6245,HYDRES04DEL01,26,4,17.411028,78.329645,17.451028,78.369645,2022-04-01,1900-01-01 15:04:04,1900-01-01 15:11:46,Cloudy,High,1,Buffet,motorcycle,NaN,1,0,34,7.7,-0.6354062204835206,2.0
0xd02b,KNPRES16DEL03,26,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,1900-01-01 19:47:11,1900-01-01 19:53:05,Fog,Jam,2,Meal,motorcycle,1,1,0,36,5.9,0.6653188548122644,3.0
0x1f0e,MYSRES12DEL03,36,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,1900-01-01 17:49:42,1900-01-01 17:58:48,Sunny,Medium,1,Drinks,motorcycle,0,1,0,17,9.1,-0.06832005245604339,1.0
0x7085,JAPRES09DEL01,21,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,1900-01-01 09:02:00,1900-01-01 09:11:36,Sunny,Low,0,Meal,motorcycle,1,1,0,16,9.6,-1.466414636575722,0.0
0x57fa,CHENRES04DEL02,35,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,1900-01-01 20:02:27,1900-01-01 20:09:21,Sunny,Jam,2,Meal,electric_scooter,1,1,0,27,6.9,0.4832400301197151,3.0
0x57fc,MYSRES09DEL01,20,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,1900-01-01 12:53:25,1900-01-01 12:57:21,Fog,High,2,Meal,motorcycle,1,1,0,26,3.933333333333333,-0.6230830218887187,2.0
0x7a1f,PUNERES19DEL03,23,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,1900-01-01 21:41:18,1900-01-01 21:56:24,Fog,Jam,0,Snack,motorcycle,2,2,0,46,15.1,0.7282085782224373,3.0
0xceac,KOLRES18DEL03,37,5,22.569367,88.433187,22.629367,88.493187,2022-02-17,1900-01-01 19:56:30,1900-01-01 20:09:05,Sunny,Jam,0,Buffet,motorcycle,0,1,0,29,12.583333333333334,-0.11154903700959011,3.0
0xa0a5,BANGRES14DEL03,26,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,1900-01-01 19:37:44,1900-01-01 19:41:20,Sandstorms,Jam,0,Snack,motorcycle,1,1,0,23,3.6,-0.07039122956775662,3.0
0x892d,SURRES09DEL02,29,5,21.175975,72.795503,21.255975,72.875503,2022-03-27,1900-01-01 22:36:38,1900-01-01 22:51:14,Sandstorms,Low,1,Snack,scooter,NaN,1,3,11,14.6,0.4382846598905436,0.0
0x6118,INDORES09DEL01,26,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,1900-01-01 17:14:39,1900-01-01 17:26:56,Stormy,Medium,1,Snack,motorcycle,0,1,0,28,12.283333333333333,1.237416474059082,1.0
0x46fd,PUNERES09DEL03,29,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,1900-01-01 19:37:35,1900-01-01 19:43:43,Cloudy,Jam,0,Meal,motorcycle,1,1,0,25,6.133333333333334,-0.0918169804627765,3.0
0x5134,RANCHIRES01DEL02,29,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,1900-01-01 10:32:49,1900-01-01 10:47:18,Sandstorms,Low,2,Snack,motorcycle,0,1,0,11,14.483333333333333,-1.1936285891318215,0.0
0xd418,LUDHRES010DEL03,21,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,1900-01-01 18:13:13,1900-01-01 18:21:11,Windy,Medium,1,Meal,scooter,1,1,0,26,7.966666666666667,-0.9473243738142835,1.0
0x256c,MYSRES13DEL02,22,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,1900-01-01 10:10:50,1900-01-01 10:27:54,Stormy,Low,0,Meal,motorcycle,1,1,0,23,17.066666666666666,-1.1777370644997553,0.0
0x6055,JAPRES18DEL02,31,4,26.913987,75.752891,26.993987,75.832891,2022-03-18,1900-01-01 17:53:22,1900-01-01 18:08:22,Fog,Medium,1,Snack,motorcycle,2,1,0,39,15.0,0.39542755249832273,1.0
0x7bfb,COIMBRES11DEL02,20,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,1900-01-01 08:54:53,1900-01-01 09:04:43,Fog,Low,1,Snack,motorcycle,0,1,1,11,9.833333333333334,-1.176479862694468,0.0
0x7220,VADRES13DEL02,30,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,1900-01-01 19:59:00,1900-01-01 20:14:33,Stormy,Jam,2,Drinks,electric_scooter,NaN,1,0,32,15.55,0.430502856901645,3.0
0x1568,BANGRES01DEL01,36,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,1900-01-01 17:57:19,1900-01-01 18:14:28,Fog,Medium,0,Snack,motorcycle,1,1,0,43,17.15,0.20665960467049518,1.0
0x41ea,MYSRES08DEL01,24,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,1900-01-01 15:33:35,1900-01-01 15:40:29,Fog,Medium,1,Buffet,scooter,NaN,1,0,13,6.9,-0.6230318889352608,1.0
0x1c60,MYSRES15DEL01,32,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,1900-01-01 09:41:33,1900-01-01 09:50:12,Windy,Low,2,Buffet,electric_scooter,0,1,0,25,8.65,-1.4551048905296886,0.0
0x7944,CHENRES02DEL03,25,5,13.086438,80.220672,13.146439,80.280672,2022-03-19,1900-01-01 18:23:57,1900-01-01 18:25:23,Windy,Medium,1,Drinks,motorcycle,0,1,0,27,1.4333333333333333,-0.07081503507035569,1.0
0x77ee,HYDRES12DEL01,27,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,1900-01-01 15:37:53,1900-01-01 15:52:10,Windy,Medium,2,Drinks,scooter,1,1,0,29,14.283333333333333,-0.6354583569655147,1.0
0x2192,BANGRES07DEL01,32,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,1900-01-01 18:17:28,1900-01-01 18:32:48,Sandstorms,Medium,0,Buffet,motorcycle,1,1,0,33,15.333333333333334,0.20649125339964003,1.0
0x48c7,CHENRES09DEL01,23,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,1900-01-01 16:56:50,1900-01-01 17:01:54,Fog,Medium,1,Drinks,motorcycle,1,1,3,19,5.066666666666666,-0.6245871230631015,1.0
0x78bf,BANGRES04DEL02,39,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,1900-01-01 18:15:08,1900-01-01 18:18:12,Sunny,Medium,0,Meal,motorcycle,1,1,0,33,3.066666666666667,1.8682068715104003,1.0
0x4321,JAPRES13DEL02,20,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,1900-01-01 18:26:28,1900-01-01 18:36:12,Windy,Medium,2,Drinks,electric_scooter,0,1,1,15,9.733333333333333,0.39598315615611723,1.0
0xe00d,ALHRES07DEL03,29,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,1900-01-01 20:32:26,1900-01-01 20:47:48,Stormy,Jam,1,Meal,scooter,1,1,0,29,15.366666666666667,-0.930009954930423,3.0
0x1e86,JAPRES06DEL03,26,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,1900-01-01 22:56:01,1900-01-01 23:04:27,Stormy,Low,2,Meal,scooter,1,1,0,18,8.433333333333334,1.990923710964094,0.0
0xcff0,KOCRES03DEL01,25,5,10.020683,76.310631,10.030683,76.320631,2022-02-13,1900-01-01 10:56:21,1900-01-01 11:04:32,Stormy,Low,1,Meal,motorcycle,1,1,0,14,8.183333333333334,-1.454029735463953,0.0
0x1e2d,BANGRES13DEL01,34,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,1900-01-01 16:04:54,1900-01-01 16:17:31,Windy,Medium,1,Snack,motorcycle,1,1,0,30,12.616666666666667,-0.6243545771464506,1.0
0xd072,GOARES02DEL01,31,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,1900-01-01 14:53:27,1900-01-01 15:06:58,Sunny,High,0,Snack,motorcycle,0,1,0,28,13.516666666666667,-0.630529504598006,2.0
0x427b,HYDRES12DEL03,30,4.9,17.429585,78.392621,17.519585,78.482621,2022-04-02,1900-01-01 19:04:17,1900-01-01 19:17:44,Cloudy,Medium,2,Meal,motorcycle,0,1,0,30,13.45,0.7356055220033001,1.0
0x52e2,JAPRES07DEL02,36,4.8,26.766536,75.837333,26.896536,75.967333,2022-03-20,1900-01-01 18:16:43,1900-01-01 18:21:55,Sandstorms,Medium,0,Buffet,motorcycle,1,1,0,36,5.2,1.7269705113061449,1.0
0x9395,JAPRES13DEL03,36,4.4,26.846156,75.8023,26.986156,75.9423,2022-03-29,1900-01-01 23:39:54,1900-01-01 23:50:02,Fog,Low,0,Snack,motorcycle,NaN,1,0,37,10.133333333333333,1.9918672964018074,0.0
0xb5d2,JAPRES18DEL03,26,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-04,1900-01-01 19:38:50,1900-01-01 19:43:29,Cloudy,Jam,0,Meal,motorcycle,1,1,0,43,4.65,1.9908941275654022,3.0
0x6c4d,VADRES05DEL01,30,4.6,22.310526,73.170937,22.420526,73.280937,2022-03-27,1900-01-01 23:36:04,1900-01-01 23:48:02,Sunny,Low,2,Buffet,scooter,1,1,1,29,11.966666666666667,1.2414572858222295,0.0
0x98ca,BANGRES17DEL02,33,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-09,1900-01-01 18:14:00,1900-01-01 18:25:01,Fog,Medium,2,Buffet,electric_scooter,1,1,3,15,11.016666666666667,-0.3474455463564966,1.0
0x644b,MUMRES20DEL03,34,4,19.103249,72.846749,19.193249,72.936749,2022-03-12,1900-01-01 21:12:51,1900-01-01 21:17:20,Windy,Jam,0,Snack,motorcycle,2,1,0,39,4.483333333333333,0.7245435039976273,3.0
0x7a2d,HYDRES14DEL02,36,4.6,17.426228,78.407495,17.506228,78.487495,2022-04-04,1900-01-01 23:44:17,1900-01-01 23:51:13,Windy,Low,0,Buffet,motorcycle,1,1,0,20,6.933333333333334,0.4614257346466109,0.0
0xe13f,KNPRES02DEL02,33,4.6,26.471617,80.313564,26.491617,80.333564,2022-02-11,1900-01-01 11:05:03,1900-01-01 11:10:40,Fog,Low,1,Buffet,motorcycle,1,1,0,15,5.616666666666666,-1.1995086920629936,0.0
0xc278,AURGRES19DEL01,22,4.8,19.866969,75.318894,19.976969,75.428894,2022-02-18,1900-01-01 22:46:43,1900-01-01 23:04:50,Sandstorms,Low,1,Drinks,motorcycle,1,1,0,16,18.116666666666667,1.2639111584397564,0.0
0x5912,PUNERES18DEL01,38,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-19,1900-01-01 11:02:00,1900-01-01 11:17:45,Sunny,Low,2,Drinks,scooter,1,1,0,19,15.75,-1.459023364699571,0.0
0xab33,BANGRES08DEL02,27,4.9,12.906229,77.596791,12.986229,77.676791,2022-03-02,1900-01-01 23:29:06,1900-01-01 23:41:45,Fog,Low,2,Drinks,scooter,0,1,0,20,12.65,0.4837669707851004,0.0
0xdd96,KNPRES16DEL01,32,4.8,26.482581,80.315628,26.552581,80.385628,2022-02-14,1900-01-01 21:02:50,1900-01-01 21:13:21,Sunny,Jam,2,Meal,scooter,1,1,0,25,10.516666666666667,0.1325553014225048,3.0
0x7646,BANGRES010DEL02,26,4.8,12.933298,77.614293,13.013298,77.694293,2022-03-27,1900-01-01 19:33:53,1900-01-01 19:44:43,Cloudy,Jam,0,Snack,motorcycle,1,1,0,43,10.833333333333334,0.4836519320919369,3.0
0x5ef5,INDORES03DEL02,29,4.5,22.751857,75.866699,22.881857,75.996699,2022-03-04,1900-01-01 22:57:06,1900-01-01 23:06:24,Windy,Low,0,Drinks,motorcycle,0,1,3,15,9.3,1.7769717460517227,0.0
